Quadro,Min_Val,Max_Val
frame_0364.png,209907152.0,558738176.0
frame_0365.png,209721264.0,559895808.0
frame_0366.png,209590752.0,559172992.0
frame_0367.png,209740336.0,558989504.0
frame_0368.png,209972032.0,557212416.0
frame_0369.png,209958368.0,557089792.0
frame_0370.png,209901856.0,558601344.0
frame_0371.png,209991456.0,556591808.0
frame_0372.png,210038560.0,556473344.0
frame_0373.png,210046832.0,556463488.0
frame_0374.png,209973344.0,556201984.0
frame_0375.png,209836128.0,556129344.0
frame_0376.png,209603920.0,556147392.0
frame_0377.png,209390496.0,556192192.0
frame_0378.png,209282624.0,556184576.0
frame_0379.png,209106080.0,556189760.0
frame_0380.png,208988720.0,556196096.0
frame_0381.png,208705280.0,556193920.0
frame_0382.png,208637248.0,556193600.0
frame_0383.png,208454480.0,556190336.0
frame_0384.png,208228848.0,556161344.0
frame_0385.png,208087264.0,556153344.0
frame_0386.png,208041376.0,556145088.0
frame_0387.png,207939456.0,556178624.0
frame_0388.png,207951104.0,556196992.0
frame_0389.png,207917920.0,556176128.0
frame_0390.png,207902208.0,556181440.0
frame_0391.png,207934080.0,556183296.0
frame_0392.png,207919392.0,556108800.0
frame_0393.png,207887904.0,556120960.0
frame_0394.png,208033088.0,555963392.0
frame_0395.png,208105280.0,555909248.0
frame_0396.png,208060528.0,555927488.0
frame_0397.png,207993568.0,555925760.0
frame_0398.png,207948480.0,556005184.0
frame_0399.png,207967184.0,556041472.0
frame_0400.png,207977664.0,556041536.0
frame_0401.png,207874512.0,556083776.0
frame_0402.png,207772672.0,556087680.0
frame_0403.png,207762176.0,556118144.0
frame_0404.png,207737280.0,556091200.0
frame_0405.png,207664224.0,556115328.0
frame_0406.png,207628096.0,556113536.0
frame_0407.png,207613072.0,556112512.0
frame_0408.png,207554160.0,556121280.0
frame_0409.png,207543680.0,556118016.0
frame_0410.png,207529520.0,556120512.0
frame_0411.png,207550752.0,556113024.0
frame_0412.png,207528160.0,556107648.0
frame_0413.png,207535328.0,556105728.0
frame_0414.png,207527744.0,556135552.0
frame_0415.png,207479552.0,556137664.0
frame_0416.png,207480352.0,556147776.0
frame_0417.png,207449952.0,556163584.0
frame_0418.png,207456800.0,556142336.0
frame_0419.png,207502336.0,556139712.0
frame_0420.png,207488224.0,556134976.0
frame_0421.png,207482400.0,556144768.0
frame_0422.png,207446624.0,556197120.0
frame_0423.png,207417664.0,556150272.0
frame_0424.png,207370208.0,556042304.0
frame_0425.png,207266128.0,556055936.0
frame_0426.png,207298768.0,556061056.0
frame_0427.png,207265600.0,556047488.0
frame_0428.png,207073760.0,555937856.0
frame_0429.png,207090624.0,555952000.0
frame_0430.png,207152272.0,555954688.0
frame_0431.png,207184176.0,555958528.0
frame_0432.png,207225376.0,555893248.0
frame_0433.png,207243168.0,555944448.0
frame_0434.png,207217376.0,555957632.0
frame_0435.png,207255024.0,555964608.0
frame_0436.png,207308576.0,555957376.0
frame_0437.png,207215008.0,555916672.0
frame_0438.png,207241280.0,555928704.0
frame_0439.png,207261776.0,555936448.0
frame_0440.png,207263792.0,555912320.0
frame_0441.png,207145568.0,555955840.0
frame_0442.png,207142064.0,555972352.0
frame_0443.png,207183808.0,556060736.0
frame_0444.png,207080976.0,556083712.0
frame_0445.png,207135616.0,556107648.0
frame_0446.png,207198976.0,556045312.0
frame_0447.png,207308688.0,556047616.0
frame_0448.png,207161632.0,556187008.0
frame_0449.png,206521616.0,555760128.0
frame_0450.png,206649984.0,555733376.0
frame_0451.png,206684880.0,555954944.0
frame_0452.png,206912464.0,555962496.0
frame_0453.png,206923152.0,556011520.0
frame_0454.png,207165792.0,556265088.0
frame_0455.png,207501728.0,556113472.0
frame_0456.png,207335824.0,556381312.0
frame_0457.png,207320592.0,556215616.0
